id,layer,freq1985,rel_freq1985,buffer,metric1985,value1985,freq2020,rel_freq2020,metric2020,value2020,change_area_ha,change_area_prop,change_iso,change_iso_prop
73,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
74,1,234,1,250,NA,NA,234,1,NA,NA,0,0,NA,NA
75,1,28,0.11914893617021277,250,NA,NA,21,0.08936170212765958,enn_mn,6.026082121577853e-4,-0.063,-0.029787234042553193,NA,NA
76,1,229,0.9744680851063829,250,NA,NA,215,0.9148936170212766,enn_mn,NA,-0.126,-0.05957446808510636,NA,NA
77,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
78,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
79,1,121,0.6914285714285714,250,enn_mn,8.084837557049696e-4,155,0.8857142857142857,enn_mn,NA,0.306,0.19428571428571428,NA,NA
80,1,220,0.9090909090909091,250,NA,NA,217,0.8966942148760331,enn_mn,NA,-0.027,-0.012396694214875992,NA,NA
81,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
82,1,166,0.8736842105263158,250,NA,NA,166,0.8736842105263158,NA,NA,0,0,NA,NA
83,1,11,0.04721030042918455,250,NA,NA,42,0.18025751072961374,enn_mn,7.62245794854219e-4,0.279,0.13304721030042918,NA,NA
84,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
85,1,216,0.8962655601659751,250,NA,NA,227,0.941908713692946,NA,NA,0.099,0.0456431535269709,NA,NA
86,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
87,1,183,0.7754237288135594,250,enn_mn,5.389891704676112e-4,157,0.6652542372881356,enn_mn,NA,-0.234,-0.11016949152542377,NA,NA
88,1,56,0.23430962343096234,250,NA,NA,57,0.2384937238493724,enn_mn,7.404490110736668e-4,0.009,0.004184100418410053,NA,NA
89,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
90,1,85,0.3541666666666667,250,enn_mn,0.001205216424312393,50,0.20833333333333334,enn_mn,6.134080452663051e-4,-0.315,-0.14583333333333334,-5.918083790460879e-4,-0.4910390923221361
91,1,100,0.42016806722689076,250,enn_mn,0.0019433530910578525,112,0.47058823529411764,enn_mn,0.0018078246364670006,0.108,0.05042016806722688,-1.3552845459085193e-4,-0.06973949058175416
92,1,239,1,250,NA,NA,239,1,NA,NA,0,0,NA,NA
93,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
94,1,119,0.5021097046413502,250,enn_mn,9.201120678954144e-4,149,0.6286919831223629,enn_mn,NA,0.27,0.12658227848101267,NA,NA
95,1,149,0.6208333333333333,250,enn_mn,5.60195517699768e-4,152,0.6333333333333333,enn_mn,7.62245794854219e-4,0.027,0.012499999999999956,2.0205027715445092e-4,0.36067813963255957
96,1,14,0.059574468085106386,250,NA,NA,15,0.06382978723404255,NA,NA,0.009,0.0042553191489361625,NA,NA
97,1,0,NA,250,NA,NA,0,NA,NA,NA,0,NA,NA,NA
98,1,141,0.5899581589958159,250,NA,NA,135,0.5648535564853556,NA,NA,-0.054,-0.025104602510460317,NA,NA
99,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
100,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
101,1,121,0.5041666666666667,250,enn_mn,NA,146,0.6083333333333333,enn_mn,NA,0.225,0.10416666666666663,NA,NA
102,1,236,1,250,NA,NA,236,1,NA,NA,0,0,NA,NA
103,1,133,0.5611814345991561,250,enn_mn,0.0013474729261730544,167,0.7046413502109705,enn_mn,5.389891704723482e-4,0.306,0.14345991561181437,-8.084837557007063e-4,-0.5999999999976798
104,1,239,1,250,NA,NA,239,1,NA,NA,0,0,NA,NA
105,1,53,0.2217573221757322,250,enn_mn,5.60195517699768e-4,47,0.19665271966527198,enn_mn,NA,-0.054,-0.025104602510460233,NA,NA
106,1,239,1,250,NA,NA,239,1,NA,NA,0,0,NA,NA
107,1,22,0.09166666666666666,250,NA,NA,22,0.09166666666666666,NA,NA,0,0,NA,NA
108,1,220,0.9166666666666666,250,NA,NA,229,0.9541666666666667,NA,NA,0.081,0.03750000000000009,NA,NA
109,1,145,0.6041666666666666,250,enn_mn,0.0010779783409446964,224,0.9333333333333333,enn_mn,NA,0.711,0.3291666666666667,NA,NA
110,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
111,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
112,1,48,0.22119815668202766,250,NA,NA,48,0.22119815668202766,NA,NA,0,0,NA,NA
113,1,10,0.042735042735042736,250,enn_mn,5.389891704687955e-4,35,0.14957264957264957,NA,NA,0.225,0.10683760683760683,NA,NA
114,1,238,1,250,NA,NA,238,1,NA,NA,0,0,NA,NA
115,1,241,1,250,NA,NA,241,1,NA,NA,0,0,NA,NA
116,1,0,NA,250,NA,NA,0,NA,NA,NA,0,NA,NA,NA
117,1,0,NA,250,NA,NA,0,NA,NA,NA,0,NA,NA,NA
118,1,240,1,250,NA,NA,240,1,NA,NA,0,0,NA,NA
119,1,240,1,250,NA,NA,240,1,NA,NA,0,0,NA,NA
120,1,240,1,250,NA,NA,240,1,NA,NA,0,0,NA,NA
121,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
122,1,245,1,250,NA,NA,173,0.7061224489795919,enn_mn,NA,-0.648,-0.29387755102040813,NA,NA
123,1,169,0.70124481327800825,250,enn_mn,0.001205216424312393,178,0.7385892116182573,enn_mn,0.0012052164243060376,0.081,0.03734439834024905,-6.35537629467553e-15,-5.273224100228667e-12
124,1,119,0.49583333333333335,250,enn_mn,6.712333933380617e-4,181,0.7541666666666667,NA,NA,0.558,0.2583333333333333,NA,NA
125,1,5,0.02100840336134454,250,NA,NA,0,0,NA,NA,-0.045,-0.02100840336134454,NA,NA
126,1,244,1,250,NA,NA,244,1,NA,NA,0,0,NA,NA
127,1,240,1,250,NA,NA,239,0.9958333333333333,NA,NA,-0.009,-0.004166666666666652,NA,NA
128,1,102,0.4214876033057851,250,enn_mn,0.001205216424312393,118,0.48760330578512395,enn_mn,NA,0.144,0.06611570247933884,NA,NA
129,1,240,1,250,NA,NA,240,1,NA,NA,0,0,NA,NA
130,1,242,1,250,NA,NA,242,1,NA,NA,0,0,NA,NA
131,1,242,1,250,NA,NA,242,1,NA,NA,0,0,NA,NA
132,1,184,0.7603305785123967,250,enn_mn,5.601955177008272e-4,229,0.9462809917355371,NA,NA,0.405,0.18595041322314043,NA,NA
133,1,118,0.4816326530612245,250,NA,NA,124,0.5061224489795918,NA,NA,0.054,0.024489795918367308,NA,NA
134,1,79,0.32644628099173556,250,enn_mn,5.389891704723482e-4,79,0.32644628099173556,enn_mn,5.389891704723482e-4,0,0,0,0
135,1,245,1,250,NA,NA,245,1,NA,NA,0,0,NA,NA
136,1,13,0.05439330543933055,250,enn_mn,0.002286737384562657,13,0.05439330543933055,enn_mn,0.002286737384562657,0,0,0,0
137,1,240,1,250,NA,NA,240,1,NA,NA,0,0,NA,NA
138,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
139,1,242,1,250,NA,NA,242,1,NA,NA,0,0,NA,NA
140,1,180,0.743801652892562,250,enn_mn,5.389891704723482e-4,154,0.6363636363636364,enn_mn,7.62245794854219e-4,-0.234,-0.1074380165289256,2.2325662438187077e-4,0.4142135623730951
141,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
142,1,214,0.8916666666666667,250,NA,NA,216,0.9,enn_mn,NA,0.018,0.008333333333333304,NA,NA
143,1,12,0.04838709677419355,250,NA,NA,128,0.5161290322580645,enn_mn,7.61064921751304e-4,1.044,0.46774193548387094,NA,NA
144,1,151,0.6088709677419355,250,enn_mn,6.0260821215143e-4,149,0.6008064516129032,enn_mn,5.601955177008272e-4,-0.018,-0.008064516129032251,-4.2412694450602844e-5,-0.07038187265849094
145,1,248,0.9959839357429718,250,NA,NA,242,0.9718875502008032,NA,NA,-0.054,-0.02409638554216864,NA,NA
146,1,176,0.7154471544715447,250,enn_mn,NA,146,0.5934959349593496,enn_mn,NA,-0.27,-0.12195121951219512,NA,NA
147,1,92,0.3724696356275304,250,enn_mn,8.944655493323383e-4,122,0.4939271255060729,enn_mn,9.10101434383764e-4,0.27,0.12145748987854249,1.5635885051425657e-5,0.017480701255735174
148,1,26,0.10655737704918032,250,enn_mn,0.002708387062182395,32,0.13114754098360656,NA,NA,0.054,0.024590163934426243,NA,NA
149,1,230,0.9126984126984127,250,enn_mn,NA,234,0.9285714285714286,enn_mn,NA,0.036,0.015873015873015928,NA,NA
150,1,10,0.03937007874015748,250,enn_mn,0.0035137794965106133,46,0.18110236220472442,enn_mn,0.0013820728694928304,0.324,0.14173228346456695,-0.002131706627017783,-0.6066705748424712
151,1,41,0.16141732283464566,250,enn_mn,9.345285505081937e-4,99,0.38976377952755903,enn_mn,0.0011433686922863527,0.522,0.22834645669291337,2.0884014177815894e-4,0.22347111991880003
152,1,0,NA,250,enn_mn,0.0019056144871388968,0,NA,enn_mn,NA,0,NA,NA,NA
153,1,79,0.3110236220472441,250,enn_mn,0.001886462096649666,221,0.8700787401574803,enn_mn,5.389891704652428e-4,1.278,0.5590551181102362,-0.0013474729261844232,-0.7142857142889427
154,1,2,0.00784313725490196,250,NA,NA,9,0.03529411764705882,NA,NA,0.063,0.027450980392156862,NA,NA
155,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
156,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
157,1,204,0.9230769230769231,250,NA,NA,206,0.9321266968325792,enn_mn,0.0010969420057445642,0.018,0.009049773755656076,NA,NA
158,1,1,0.0045871559633027525,250,NA,NA,17,0.0779816513761468,NA,NA,0.144,0.07339449541284404,NA,NA
159,1,152,0.6816143497757847,250,enn_mn,8.18203880344818e-4,199,0.8923766816143498,enn_mn,NA,0.423,0.21076233183856508,NA,NA
160,1,81,0.3665158371040724,250,enn_mn,NA,178,0.8054298642533937,enn_mn,NA,0.873,0.4389140271493213,NA,NA
161,1,163,0.7309417040358744,250,NA,NA,165,0.7399103139013453,NA,NA,0.018,0.008968609865470878,NA,NA
162,1,3,0.013513513513513514,250,enn_mn,8.084837557030748e-4,0,0,NA,NA,-0.027,-0.013513513513513514,NA,NA
163,1,13,0.0593607305936073,250,NA,NA,0,0,NA,NA,-0.117,-0.0593607305936073,NA,NA
164,1,0,0,250,NA,NA,0,0,NA,NA,0,0,NA,NA
165,1,0,NA,250,enn_mn,NA,0,NA,NA,NA,0,NA,NA,NA
166,1,198,0.8839285714285714,250,NA,NA,222,0.9910714285714286,NA,NA,0.216,0.1071428571428572,NA,NA
167,1,0,NA,250,enn_mn,NA,0,NA,NA,NA,0,NA,NA,NA
168,1,182,0.8310502283105022,250,NA,NA,186,0.8493150684931506,NA,NA,0.036,0.0182648401826484,NA,NA
1,0,436,0.21456692913385828,750,enn_mn,0.0012807236425829978,265,0.13041338582677164,enn_mn,0.003497442755068969,-1.539,-0.08415354330708663,0.0022167191124859713,1.7308332873556023
2,0,1871,0.924407114624506,750,enn_mn,5.389891704723482e-4,1894,0.9357707509881423,enn_mn,5.389891704723482e-4,0.207,0.011363636363636354,0,0
3,0,0,NA,750,NA,NA,0,NA,NA,NA,0,NA,NA,NA
4,0,95,0.04670599803343166,750,enn_mn,0.0017820350967415154,276,0.13569321533923304,enn_mn,9.941824902554215e-4,1.629,0.08898721730580138,-7.878526064860939e-4,-0.4421083557370431
5,0,107,0.05257985257985258,750,enn_mn,8.512265142288529e-4,380,0.18673218673218672,enn_mn,7.03336864696621e-4,2.457,0.13415233415233413,-1.4788964953223193e-4,-0.17373712761544888
6,0,774,0.3786692759295499,750,enn_mn,8.619579051496335e-4,1071,0.523972602739726,enn_mn,8.279762272022708e-4,2.673,0.1453033268101761,-3.398167794736273e-5,-0.03942382539140772
7,0,83,0.04048780487804878,750,enn_mn,0.0036656996393300096,216,0.10536585365853658,enn_mn,0.0014369465412598943,1.197,0.06487804878048781,-0.0022287530980701154,-0.6080021052890932
8,0,1941,0.9331730769230769,750,enn_mn,NA,1823,0.8764423076923077,enn_mn,5.389891704723482e-4,-1.062,-0.05673076923076925,NA,NA
9,0,2093,1,750,NA,NA,2093,1,NA,NA,0,0,NA,NA
10,0,1606,0.9553837001784652,750,enn_mn,NA,1591,0.9464604402141582,enn_mn,NA,-0.135,-0.008923259964306984,NA,NA
11,0,1918,0.9155131264916467,750,enn_mn,NA,1883,0.8988066825775657,enn_mn,NA,-0.315,-0.01670644391408105,NA,NA
12,0,1052,0.5021479713603818,750,NA,NA,1040,0.4964200477326969,NA,NA,-0.108,-0.005727923627684928,NA,NA
13,0,1297,0.6182078169685414,750,enn_mn,NA,866,0.4127740705433746,enn_mn,0.0010691119157435593,-3.879,-0.20543374642516682,NA,NA
14,0,1281,0.6114558472553699,750,enn_mn,NA,1243,0.5933174224343676,enn_mn,8.947294266247628e-4,-0.342,-0.018138424821002364,NA,NA
15,0,1425,0.6788947117675084,750,enn_mn,9.076669228586956e-4,1473,0.7017627441638876,enn_mn,7.520433470785885e-4,0.432,0.022868032396379245,-1.556235757801071e-4,-0.1714544970857491
16,0,1606,0.765855984740105,750,enn_mn,7.256309899450619e-4,1580,0.7534573199809251,enn_mn,5.389891704723482e-4,-0.234,-0.012398664759179834,-1.8664181947271373e-4,-0.2572131318245442
17,0,1550,0.7380952380952381,750,enn_mn,0.0013474729261773177,1530,0.7285714285714285,enn_mn,6.34535728695801e-4,-0.18,-0.009523809523809601,-7.129371974815168e-4,-0.5290920386089445
18,0,546,0.26,750,enn_mn,0.0018433176508854002,406,0.19333333333333333,enn_mn,6.250518702907928e-4,-1.26,-0.06666666666666668,-0.0012182657805946072,-0.6609093012316342
19,0,1954,0.9291488349976225,750,enn_mn,NA,1900,0.9034712315739419,enn_mn,NA,-0.486,-0.02567760342368053,NA,NA
20,0,2087,0.9947569113441372,750,enn_mn,NA,2086,0.994280266920877,enn_mn,NA,-0.009,-4.766444232602307e-4,NA,NA
21,0,2099,1,750,NA,NA,2099,1,NA,NA,0,0,NA,NA
22,0,1816,0.8610715979137031,750,enn_mn,6.026082121577853e-4,1756,0.8326220957799905,enn_mn,7.62245794854219e-4,-0.54,-0.028449502133712667,1.5963758269643366e-4,0.26491106406401677
23,0,2086,0.9890943575154102,750,enn_mn,NA,2087,0.9895685158843054,enn_mn,NA,0.009,4.7415836889519447e-4,NA,NA
24,0,1231,0.5839658444022771,750,enn_mn,0.001229447755108834,1123,0.5327324478178368,enn_mn,0.001023123758760181,-0.972,-0.05123339658444026,-2.0632399634865311e-4,-0.1678184335131742
25,0,1437,0.6797540208136235,750,enn_mn,5.601955177002977e-4,1306,0.6177861873226111,enn_mn,8.084837557049696e-4,-1.179,-0.061967833491012314,2.482882380046719e-4,0.44321710931201186
26,0,411,0.1950640721404841,750,enn_mn,0.0012914218938118473,221,0.10488846701471286,enn_mn,0.0011168739173652038,-1.71,-0.09017560512577125,-1.7454797644664353e-4,-0.1351595301915132
27,0,0,NA,750,NA,NA,0,NA,NA,NA,0,NA,NA,NA
28,0,0,NA,750,NA,NA,0,NA,NA,NA,0,NA,NA,NA
29,0,876,0.4116541353383459,750,enn_mn,0.0017517148040287367,894,0.4201127819548872,enn_mn,0.0016337496880390984,0.162,0.008458646616541332,-1.1796511598963829e-4,-0.06734264945317153
30,0,1597,0.7504699248120301,750,enn_mn,5.389891704723482e-4,1626,0.7640977443609023,enn_mn,5.389891704723482e-4,0.261,0.013627819548872155,0,0
31,0,114,0.053395784543325525,750,enn_mn,0.0033756915704286584,99,0.046370023419203744,enn_mn,0.0033566362993185813,-0.135,-0.007025761124121781,-1.9055271110077123e-5,-0.005644849570085993
32,0,2028,0.9530075187969925,750,enn_mn,NA,2084,0.9793233082706767,enn_mn,NA,0.504,0.02631578947368418,NA,NA
33,0,902,0.4246704331450094,750,enn_mn,8.820816662004871e-4,552,0.2598870056497175,enn_mn,9.150393265220575e-4,-3.15,-0.1647834274952919,3.295766032157044e-5,0.037363502252046064
34,0,299,0.14057357780912083,750,enn_mn,0.0011729671541376458,264,0.12411847672778561,enn_mn,0.0012304553845498174,-0.315,-0.016455101081335216,5.748823041217162e-5,0.04901094647823827
35,0,1481,0.6959586466165414,750,enn_mn,6.270822943348943e-4,1467,0.6893796992481203,enn_mn,6.222675771998768e-4,-0.126,-0.006578947368421129,-4.8147171350175055e-6,-0.007677966956672194
36,0,1396,0.6557069046500704,750,enn_mn,NA,1277,0.5998121183654298,enn_mn,6.026082121561965e-4,-1.071,-0.05589478628464062,NA,NA
37,0,2044,0.9596244131455399,750,enn_mn,NA,1948,0.9145539906103286,enn_mn,NA,-0.864,-0.04507042253521132,NA,NA
38,0,2132,1,750,NA,NA,2132,1,NA,NA,0,0,NA,NA
39,0,2072,0.9691300280636108,750,enn_mn,NA,2054,0.960710944808232,enn_mn,NA,-0.162,-0.008419083255378768,NA,NA
40,0,60,0.028155795401220086,750,enn_mn,0.002747077536264955,39,0.018301267010793053,enn_mn,0.0038106056338079396,-0.189,-0.009854528390427032,0.0010635280975429848,0.3871489186246281
41,0,710,0.33286451007969997,750,enn_mn,0.001212588505953936,786,0.36849507735583686,enn_mn,0.0012804655606730043,0.684,0.03563056727613689,6.78770547190683e-5,0.05597699003890015
42,0,2129,1,750,NA,NA,2129,1,NA,NA,0,0,NA,NA
43,0,918,0.43058161350844276,750,enn_mn,8.527384215913023e-4,969,0.4545028142589118,enn_mn,6.914383294407661e-4,0.459,0.02392120075046905,-1.613000921505362e-4,-0.1891554174954762
44,0,2132,1,750,NA,NA,2078,0.974671669793621,enn_mn,NA,-0.486,-0.025328330206379035,NA,NA
45,0,123,0.057665260196905765,750,enn_mn,0.0012393596503517189,0,0,NA,NA,-1.107,-0.057665260196905765,NA,NA
46,0,126,0.05909943714821764,750,enn_mn,0.001588654054590139,0,0,NA,NA,-1.134,-0.05909943714821764,NA,NA
47,0,741,0.34691011235955055,750,enn_mn,9.140038715968129e-4,457,0.21395131086142322,enn_mn,0.0013587698566870567,-2.556,-0.13295880149812733,4.447659850902438e-4,0.4866128021024837
48,0,836,0.3913857677902622,750,enn_mn,8.988762955331659e-4,901,0.42181647940074907,enn_mn,8.662131508517204e-4,0.585,0.030430711610486882,-3.2663144681445476e-5,-0.03633775286294698
49,0,429,0.2009367681498829,750,enn_mn,9.824039220918484e-4,351,0.16440281030444964,enn_mn,8.191529079197542e-4,-0.702,-0.03653395784543326,-1.6325101417209416e-4,-0.1661750431782491
50,0,13,0.006097560975609756,750,NA,NA,2,9.380863039399625e-4,NA,NA,-0.099,-0.005159474671669793,NA,NA
51,0,2063,0.9685446009389671,750,enn_mn,NA,2107,0.9892018779342723,enn_mn,NA,0.396,0.020657276995305174,NA,NA
52,0,1196,0.5594013096351731,750,enn_mn,0.0010740482407386397,1185,0.5542563143124415,enn_mn,0.001019295235049631,-0.099,-0.005144995322731605,-5.4753005689008776e-5,-0.050978162443945985
53,0,2122,0.992052360916316,750,enn_mn,NA,2087,0.9756895745675549,enn_mn,NA,-0.315,-0.016362786348761094,NA,NA
54,0,1795,0.8380018674136321,750,enn_mn,5.601955177002977e-4,1815,0.8473389355742297,enn_mn,NA,0.18,0.00933706816059754,NA,NA
55,0,1955,0.9131247080803363,750,enn_mn,5.601955177002977e-4,2017,0.9420831387202242,enn_mn,5.389891704723482e-4,0.558,0.0289584306398879,-2.1206347227949477e-5,-0.03785526045443082
56,0,1366,0.6395131086142322,750,enn_mn,9.716765455289263e-4,1133,0.5304307116104869,enn_mn,NA,-2.097,-0.10908239700374522,NA,NA
57,0,1765,0.8259241927936359,750,enn_mn,6.026082121561965e-4,1922,0.8993916705662143,enn_mn,5.389891704723482e-4,1.413,0.07346747777257834,-6.361904168384832e-5,-0.10557280900008416
58,0,663,0.31053864168618267,750,enn_mn,0.0020896693658527346,673,0.3152224824355972,enn_mn,0.0020611190139770744,0.09,0.004683840749414525,-2.8550351875660136e-5,-0.013662616843698405
59,0,1779,0.8313084112149532,750,enn_mn,8.628813523153236e-4,1898,0.8869158878504673,enn_mn,5.389891704723482e-4,1.071,0.05560747663551402,-3.2389218184297546e-4,-0.37536120229495373
60,0,2001,0.9354838709677419,750,enn_mn,NA,1719,0.8036465638148668,enn_mn,5.948033265665598e-4,-2.538,-0.13183730715287512,NA,NA
61,0,567,0.2650771388499299,750,enn_mn,8.989579872953796e-4,594,0.2776998597475456,enn_mn,8.780262561346229e-4,0.243,0.01262272089761568,-2.093173116075669e-5,-0.023284437600618303
62,0,738,0.34534394010294805,750,enn_mn,0.001232408799216734,774,0.36218998596162844,enn_mn,0.001211813334428458,0.324,0.01684604585868038,-2.0595464788275997e-5,-0.016711552855972457
63,0,2045,0.9573970037453183,750,enn_mn,NA,1903,0.8909176029962547,enn_mn,5.389891704723482e-4,-1.278,-0.06647940074906367,NA,NA
64,0,2065,0.9672131147540983,750,enn_mn,NA,1749,0.8192037470725996,enn_mn,8.831294344599805e-4,-2.844,-0.14800936768149875,NA,NA
65,0,2060,0.9626168224299065,750,enn_mn,NA,1825,0.852803738317757,enn_mn,NA,-2.115,-0.10981308411214952,NA,NA
66,0,1741,0.8139317438055166,750,enn_mn,NA,1909,0.8924731182795699,enn_mn,6.026082121577853e-4,1.512,0.0785413744740533,NA,NA
67,0,336,0.1575984990619137,750,enn_mn,0.002084984427313249,347,0.1627579737335835,enn_mn,0.0013403785841946568,0.099,0.0051594746716698,-7.44605843118592e-4,-0.3571277719700312
68,0,2108,0.9845866417561887,750,enn_mn,NA,2133,0.9962634283045306,enn_mn,NA,0.225,0.011676786548341922,NA,NA
69,0,680,0.31805425631431244,750,enn_mn,6.346143924925798e-4,558,0.2609915809167446,enn_mn,0.0010730708488358252,-1.098,-0.05706267539756782,4.3845645634324536e-4,0.6909021628411492
70,0,1876,0.8754083061129259,750,enn_mn,NA,1975,0.9216052263182455,enn_mn,NA,0.891,0.046196920205319625,NA,NA
71,0,2143,1,750,NA,NA,2143,1,NA,NA,0,0,NA,NA
72,0,7,0.0032679738562091504,750,NA,NA,104,0.04855275443510738,enn_mn,0.0010116408132683282,0.873,0.045284780578898225,NA,NA
73,0,2134,0.99859616284511,750,NA,NA,2114,0.9892372484791764,enn_mn,NA,-0.18,-0.009358914365933613,NA,NA
74,0,199,0.09281716417910447,750,enn_mn,0.0010586401987732364,244,0.11380597014925373,enn_mn,0.0010031549289737853,0.405,0.020988805970149252,-5.548526979945109e-5,-0.052411829688451296
75,0,1565,0.7299440298507462,750,enn_mn,NA,1644,0.7667910447761194,enn_mn,0.0017044334128573928,0.711,0.03684701492537312,NA,NA
76,0,533,0.2483690587138863,750,enn_mn,0.0016848146042585921,594,0.2767940354147251,enn_mn,8.74248285748359e-4,0.549,0.028424976700838794,-8.105663185102331e-4,-0.48110119443493626
77,0,2028,0.9463369108726085,750,enn_mn,NA,2143,1,NA,NA,1.035,0.05366308912739148,NA,NA
78,0,910,1,750,NA,NA,910,1,NA,NA,0,0,NA,NA
79,0,843,0.6949711459192086,750,enn_mn,0.001725607310582659,798,0.6578730420445177,enn_mn,0.0011315419490590414,-0.405,-0.037098103874690924,-5.940653615236176e-4,-0.344264513647099
80,0,58,0.02702702702702703,750,enn_mn,0.001639271565185851,40,0.01863932898415657,enn_mn,0.0010779783409446964,-0.162,-0.00838769804287046,-5.612932242411545e-4,-0.3424040507757593
81,0,1803,0.8417366946778712,750,enn_mn,NA,1853,0.8650793650793651,enn_mn,NA,0.45,0.02334267040149396,NA,NA
82,0,590,0.4693715194908512,750,enn_mn,0.0019056144871320304,527,0.4192521877486078,enn_mn,8.193821475975423e-4,-0.567,-0.05011933174224342,-0.0010862323395344881,-0.5700168354457039
83,0,2052,0.9557522123893806,750,enn_mn,NA,1973,0.9189566837447601,enn_mn,5.389891704723482e-4,-0.711,-0.036795528644620434,NA,NA
84,0,1895,1,750,enn_mn,5.389891704652428e-4,1895,1,enn_mn,5.389891704652428e-4,0,0,0,0
85,0,449,0.21913128355295267,750,enn_mn,0.0012854276083294545,428,0.20888238164958517,enn_mn,0.0016656922011247445,-0.189,-0.010248901903367497,3.8026459279529e-4,0.2958273109517875
86,0,1819,1,750,NA,NA,1819,1,NA,NA,0,0,NA,NA
87,0,431,0.2007452258965999,750,enn_mn,0.0013366366018865714,746,0.3474615742897066,enn_mn,0.0010450425385227539,2.835,0.14671634839310668,-2.915940633638175e-4,-0.21815507891393396
88,0,1358,0.6333955223880597,750,enn_mn,6.843396367008572e-4,1316,0.6138059701492538,enn_mn,6.222675772019566e-4,-0.378,-0.019589552238805985,-6.207205949890064e-5,-0.09070358659648112
89,0,2110,0.9823091247672253,750,NA,NA,2104,0.9795158286778398,NA,NA,-0.054,-0.0027932960893854997,NA,NA
90,0,1724,0.8026070763500931,750,enn_mn,NA,1783,0.8300744878957169,enn_mn,NA,0.531,0.02746741154562382,NA,NA
91,0,1392,0.6492537313432836,750,enn_mn,0.0011433686922788162,1153,0.5377798507462687,enn_mn,9.432310483260764e-4,-2.151,-0.11147388059701491,-2.0013764395273974e-4,-0.175042088614348
92,0,0,0,750,NA,NA,0,0,NA,NA,0,0,NA,NA
93,0,1815,0.8449720670391061,750,enn_mn,5.389891704723482e-4,1805,0.840316573556797,enn_mn,NA,-0.09,-0.004655493482309092,NA,NA
94,0,1519,0.7088194120391974,750,enn_mn,7.838528679206039e-4,1036,0.48343443770415306,enn_mn,8.269637509543022e-4,-4.347,-0.22538497433504434,4.311088303369831e-5,0.054998692736893826
95,0,984,0.458955223880597,750,enn_mn,0.0012139988164851963,763,0.3558768656716418,enn_mn,7.241709095883416e-4,-1.989,-0.10307835820895522,-4.898279068968547e-4,-0.403483018471977
96,0,1902,0.8850628199162401,750,enn_mn,NA,1902,0.8850628199162401,enn_mn,5.389891704723482e-4,0,0,NA,NA
97,0,0,NA,750,NA,NA,0,NA,NA,NA,0,NA,NA,NA
98,0,1067,0.49743589743589745,750,enn_mn,NA,1093,0.5095571095571095,enn_mn,8.5221670642982e-4,0.234,0.012121212121212088,NA,NA
99,0,2120,0.9883449883449883,750,enn_mn,NA,2115,0.986013986013986,enn_mn,NA,-0.045,-0.002331002331002252,NA,NA
100,0,2108,0.9878163074039362,750,enn_mn,NA,2071,0.9704779756326148,enn_mn,NA,-0.333,-0.01733833177132138,NA,NA
101,0,646,0.30074487895716945,750,enn_mn,8.214438302760486e-4,884,0.41154562383612664,enn_mn,9.135998327081483e-4,2.142,0.11080074487895719,9.215600243209969e-5,0.11218783200444807
102,0,0,0,750,NA,NA,0,0,NA,NA,0,0,NA,NA
103,0,851,0.3969216417910448,750,enn_mn,6.134080452646303e-4,936,0.43656716417910446,enn_mn,9.076669228594899e-4,0.765,0.039645522388059684,2.9425887759485956e-4,0.47971147406114206
104,0,0,0,750,NA,NA,0,0,NA,NA,0,0,NA,NA
105,0,1738,0.8106343283582089,750,enn_mn,5.601955177002977e-4,1745,0.8138992537313433,enn_mn,NA,0.063,0.0032649253731343864,NA,NA
106,0,0,0,750,NA,NA,0,0,NA,NA,0,0,NA,NA
107,0,1703,0.792093023255814,750,NA,NA,1703,0.792093023255814,NA,NA,0,0,NA,NA
108,0,118,0.05488372093023256,750,enn_mn,0.0014251664511638414,44,0.020465116279069766,enn_mn,0.0024559072767583326,-0.666,-0.034418604651162796,0.0010307408255944913,0.7232424147739036
109,0,599,0.27873429502094,750,enn_mn,0.0010856522483822042,410,0.19078641228478363,enn_mn,0.0010761370113432712,-1.701,-0.08794788273615636,-9.515237038933057e-6,-0.008764534917246554
110,0,1992,0.9273743016759777,750,enn_mn,0.001374158148923362,2069,0.9632216014897579,enn_mn,NA,0.693,0.03584729981378021,NA,NA
